Point1,Point2,Point3,Point4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.7978997,0,0,0
0.9914301,4.064303,4.064303,8.128606
59.189537,14.434665,14.434665,28.86933
33.75379,1.1356388,1.1356388,2.2712776
13.268578,0.28048438,0.28048438,0.56096876
0.9811592,0.12529796,0.12529796,0.25059592
0.20158955,7.9607162,7.9607162,15.9214324
1.7046877,1.0068038,1.0068038,2.0136076
0.27858832,2.607448,2.607448,5.214896
13.721177,3.6602483,3.6602483,7.3204966
12.419639,4.0756435,4.0756435,8.151287
0,1.0945663,1.0945663,2.1891326
43.48126,16.336004,16.336004,32.672008
4.5843086,28.99397,28.99397,57.98794
1.5902117,2.8452196,2.8452196,5.6904392
0,1.507403,1.507403,3.014806
0.8744903,0.8120376,0.8120376,1.6240752
0,0,0,0
0.75285697,0.9427046,0.9427046,1.8854092
0,0.30587783,0.30587783,0.61175566
0,0.7841935,0.7841935,1.568387
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.227085,0,0,0
0,0,0,0
0,0,0,0
0.6722149,4.965185,4.965185,9.93037
9.223146,0.90082383,0.90082383,1.80164766
0.18022318,6.376654,6.376654,12.753308
5.2443357,0.3074762,0.3074762,0.6149524
2.1791184,1.6155223,1.6155223,3.2310446
3.2305124,0.4037689,0.4037689,0.8075378
0.7788433,0,0,0
0,0,0,0
0,0,0,0
2.2070339,0,0,0
4.965916,4.6479473,4.6479473,9.2958946
3.1565902,10.822494,10.822494,21.644988
0.2965093,4.327898,4.327898,8.655796
0.29314485,2.245646,2.245646,4.491292
0,0.42423034,0.42423034,0.84846068
7.204695,1.9260732,1.9260732,3.8521464
12.579821,1.4239897,1.4239897,2.8479794
22.213665,28.408018,28.408018,56.816036
1.7335209,18.46908,18.46908,36.93816
2.5649529,5.073103,5.073103,10.146206
4.741439,3.1595535,3.1595535,6.319107
1.0480912,5.0807867,5.0807867,10.1615734
4.324183,0.7841935,0.7841935,1.568387
16.557995,1.1297929,1.1297929,2.2595858
4.1330447,12.616922,12.616922,25.233844
5.4086504,2.5773768,2.5773768,5.1547536
7.12325,0.4008813,0.4008813,0.8017626
4.3629675,7.8662286,7.8662286,15.7324572
0,0.3209611,0.3209611,0.6419222
1.0778965,0,0,0
10.614082,4.4614615,4.4614615,8.922923
3.3705509,15.14492,15.14492,30.28984
0.37813038,1.2169677,1.2169677,2.4339354
0.37335202,3.1725197,3.1725197,6.3450394
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.7978997,0,0,0
0,0.19490796,0.19490796,0.38981592
0,0,0,0
0,1.0470203,1.0470203,2.0940406
0.57574797,0,0,0
0.30417237,0,0,0
0.88517576,4.107239,4.107239,8.214478
0,0,0,0
0.76766396,0,0,0
0.28787398,0,0,0
0.58692724,0,0,0
0.86362195,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
40.302357,0,0,0
0,0,0,0
0,4.8325033,4.8325033,9.6650066
0,0.50528073,0.50528073,1.01056146
0,3.1839092,3.1839092,6.3678184
0,0,0,0
0,0.5245409,0.5245409,1.0490818
5.6615214,0,0,0
3.4900513,4.663869,4.663869,9.327738
0.47888318,25.336918,25.336918,50.673836
9.315735,7.623357,7.623357,15.246714
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.4047446,21.662645,21.662645,43.32529
6.2961526,25.47942,25.47942,50.95884
2.1609125,11.48256,11.48256,22.96512
0,0,0,0
45.41674,7.207622,7.207622,14.415244
24.143993,0.4753834,0.4753834,0.9507668
0.38383198,0,0,0
0.16326472,7.987328,7.987328,15.974656
0,0,0,0
0.39639056,19.3771,19.3771,38.7542
9.949678,19.610485,19.610485,39.22097
33.236816,0.8961161,0.8961161,1.7922322
0,0,0,0
0,1.6743051,1.6743051,3.3486102
0,0,0,0
21.062342,9.259298,9.259298,18.518596
21.791113,4.594953,4.594953,9.189906
1.1843748,3.07014,3.07014,6.14028
0,0.50119185,0.50119185,1.0023837
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.249196,13.301061,13.301061,26.602122
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.514821,0.53721356,0.53721356,1.07442712
6.445919,0.78167623,0.78167623,1.56335246
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.6260413,0.5279139,0.5279139,1.0558278
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.18941781,1.0998378,1.0998378,2.1996756
15.353279,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.886743,0.6999099,0.6999099,1.3998198
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.907296,1.6217471,1.6217471,3.2434942
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.2474538,0,0,0
0,0.1910136,0.1910136,0.3820272
10.459421,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.3090642,0.46292275,0.46292275,0.9258455
0,0,0,0
0,0,0,0
0,0,0,0
1.7272439,0,0,0
0.38383198,0,0,0
0,0,0,0
0.115387484,14.899677,14.899677,29.799354
0,0.4176599,0.4176599,0.8353198
0,0.12529796,0.12529796,0.25059592
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29.459105,0,0,0
0,0,0,0
0,0,0,0
8.567684,5.0143023,5.0143023,10.0286046
4.139521,0.30397454,0.30397454,0.60794908
0.95957994,0,0,0
4.4140677,0,0,0
12.5704975,0,0,0
0.41500202,0.18098596,0.18098596,0.36197192
2.3483787,0.5369176,0.5369176,1.0738352
12.751044,1.2411641,1.2411641,2.4823282
12.855864,0.46438897,0.46438897,0.92877794
2.1502182,0.6256777,0.6256777,1.2513554
0.30226013,1.1022712,1.1022712,2.2045424
3.5059817,5.415245,5.415245,10.83049
1.7657826,3.5319903,3.5319903,7.0639806
1.0258765,1.3090878,1.3090878,2.6181756
3.945242,4.256844,4.256844,8.513688
3.1067622,8.292034,8.292034,16.584068
3.3176315,6.1544576,6.1544576,12.3089152
1.0683435,11.064303,11.064303,22.128606
8.380215,0.46479505,0.46479505,0.9295901
0.20150676,0,0,0
0.21109755,2.021512,2.021512,4.043024
11.284132,0.8953789,0.8953789,1.7907578
2.7032783,0.76833254,0.76833254,1.53666508
0.41578138,0,0,0
0.95957994,0,0,0
0.95957994,0,0,0
0,0,0,0
21.305073,1.4146885,1.4146885,2.829377
0,0,0,0
1.2409602,0.24204314,0.24204314,0.48408628
22.48884,0.11253724,0.11253724,0.22507448
8.064105,1.4609004,1.4609004,2.9218008
0.99632466,0.10238606,0.10238606,0.20477212
0,0.12529796,0.12529796,0.25059592
0,0.13023004,0.13023004,0.26046008
0,0,0,0
7.096945,2.2946172,2.2946172,4.5892344
0.63089496,0.32020593,0.32020593,0.64041186
0,0,0,0
2.249913,0.6192794,0.6192794,1.2385588
14.715111,0,0,0
46.355896,2.6892548,2.6892548,5.3785096
1.9555997,2.138202,2.138202,4.276404
1.7039664,0.52661633,0.52661633,1.05323266
3.3975625,1.8680431,1.8680431,3.7360862
5.7539434,1.7428552,1.7428552,3.4857104
4.554663,1.4467003,1.4467003,2.8934006
21.957268,1.0827941,1.0827941,2.1655882
30.262283,6.4693403,6.4693403,12.9386806
13.22521,3.7188735,3.7188735,7.437747
2.6263807,1.0684398,1.0684398,2.1368796
0.6393359,0.9516946,0.9516946,1.9033892
3.7837467,8.200157,8.200157,16.400314
39.766773,2.1656156,2.1656156,4.3312312
4.6126895,5.1374846,5.1374846,10.2749692
5.0802507,3.2124002,3.2124002,6.4248004
0,0,0,0
0,1.568387,1.568387,3.136774
0.61504805,1.6150851,1.6150851,3.2301702
3.5605824,2.768227,2.768227,5.536454
11.331255,2.218416,2.218416,4.436832
4.707775,17.815668,17.815668,35.631336
1.2931421,0.109927684,0.109927684,0.219855368
0.21028838,0,0,0
1.3801737,2.085782,2.085782,4.171564
0.22761923,2.5609093,2.5609093,5.1218186
0,1.5962311,1.5962311,3.1924622
0.30352503,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.103151076,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.3736,17.433355,17.433355,34.86671
0.31660223,37.038082,37.038082,74.076164
36.475693,81.99588,81.99588,163.99176
30.67324,46.3436,46.3436,92.6872
35.886497,37.537033,37.537033,75.074066
11.254652,12.140886,12.140886,24.281772
2.7251866,0.22275195,0.22275195,0.4455039
2.0218253,0,0,0
0,0,0,0
0.6856066,0,0,0
0,1.7927375,1.7927375,3.585475
11.100131,6.17159,6.17159,12.34318
3.5917356,15.711942,15.711942,31.423884
0,0,0,0
0.6717059,0,0,0
0,0,0,0
0,0,0,0
4.0152264,0.7299002,0.7299002,1.4598004
54.88023,49.86833,49.86833,99.73666
61.467426,18.877268,18.877268,37.754536
3.7123396,48.40357,48.40357,96.80714
0.693708,22.853508,22.853508,45.707016
15.650817,16.920254,16.920254,33.840508
20.765821,21.994232,21.994232,43.988464
0,0,0,0
3.8560262,0.52997494,0.52997494,1.05994988
0,0,0,0
0.40932456,0.35706607,0.35706607,0.71413214
0.23017861,1.3365119,1.3365119,2.6730238
0,0,0,0
0.27391902,1.0078309,1.0078309,2.0156618
1.9273982,2.0741353,2.0741353,4.1482706
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.368931,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.685234,1.0941556,1.0941556,2.1883112
0.45115763,1.1020689,1.1020689,2.2041378
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.15683872,0.15683872,0.31367744
6.2736864,5.0040517,5.0040517,10.0081034
0,0,0,0
0,0,0,0
6.7170596,1.0187392,1.0187392,2.0374784
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.852197,1.8184048,1.8184048,3.6368096
0,0,0,0
0,0,0,0
0.2773233,1.5547688,1.5547688,3.1095376
1.1278663,3.8190114,3.8190114,7.6380228
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.1913003,26.357548,26.357548,52.715096
6.5439234,1.2700984,1.2700984,2.5401968
0,0.15314196,0.15314196,0.30628392
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,4.619348,4.619348,9.238696
3.7887936,1.295863,1.295863,2.591726
0,0.26451793,0.26451793,0.52903586
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.11179309,0.13728496,0.13728496,0.27456992
1.2474538,0,0,0
3.2625718,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,4.6921015,4.6921015,9.384203
4.112759,1.5890652,1.5890652,3.1781304
4.4499826,0.88905096,0.88905096,1.77810192
3.4928508,0.40239704,0.40239704,0.80479408
1.7392323,0,0,0
0.14386162,0.9698737,0.9698737,1.9397474
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.13906625,0.93754464,0.93754464,1.87508928
0.14614016,0.32258123,0.32258123,0.64516246
60.604588,1.0183675,1.0183675,2.036735
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,2.2132554,2.2132554,4.4265108
0,0.44265106,0.44265106,0.88530212
1.2642376,0.11315194,0.11315194,0.22630388
0,10.446566,10.446566,20.893132
0.36660883,1.3388051,1.3388051,2.6776102
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.3757925,0.35562038,0.35562038,0.71124076
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.4140677,0,0,0
0,0.14060894,0.14060894,0.28121788
56.33989,0.51549023,0.51549023,1.03098046
15.900833,2.274331,2.274331,4.548662
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.6580064,2.2956264,2.2956264,4.5912528
1.6984214,0.56813246,0.56813246,1.13626492
0,0,0,0
0,0,0,0
10.363463,0,0,0
0,0,0,0
2.22142,0.13742101,0.13742101,0.27484202
1.0912242,0.4505953,0.4505953,0.9011906
0,0,0,0
0,0.48493686,0.48493686,0.96987372
0,0,0,0
0,0,0,0
0,0,0,0
0.8347994,0.45260775,0.45260775,0.9052155
2.8257709,0.19707109,0.19707109,0.39414218
0.5002364,0,0,0
0.67018765,2.4044316,2.4044316,4.8088632
0,0,0,0
0,0,0,0
2.2361002,0,0,0
1.4489607,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.2871413,0.1558856,0.1558856,0.3117712
1.4513583,0,0,0
6.442647,1.3957303,1.3957303,2.7914606
0.13360657,19.523499,19.523499,39.046998
6.621574,0.84903306,0.84903306,1.69806612
11.549751,17.751122,17.751122,35.502244
28.93908,22.238626,22.238626,44.477252
3.3025558,16.329588,16.329588,32.659176
1.3614733,0.9873045,0.9873045,1.974609
10.699465,3.695155,3.695155,7.39031
25.941145,11.36286,11.36286,22.72572
61.905224,50.620956,50.620956,101.241912
8.56549,7.3237367,7.3237367,14.6474734
8.827744,3.2394938,3.2394938,6.4789876
0.69088745,0.12931651,0.12931651,0.25863302
0,0.4317116,0.4317116,0.8634232
2.9794931,0,0,0
0,0,0,0
0.49897152,0.14985423,0.14985423,0.29970846
3.721268,6.26112,6.26112,12.52224
6.8707724,4.3253145,4.3253145,8.650629
5.9316125,0.6153259,0.6153259,1.2306518
3.0802467,0,0,0
3.4602988,0.32213473,0.32213473,0.64426946
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.95931,17.752901,17.752901,35.505802
1.6556526,27.972303,27.972303,55.944606
6.293009,25.384544,25.384544,50.769088
3.8383198,0,0,0
0,0,0,0
0,0,0,0
2.6868236,0,0,0
0,0,0,0
0,0.37808353,0.37808353,0.75616706
0,8.410371,8.410371,16.820742
45.03558,0.73337036,0.73337036,1.46674072
0,0.121234216,0.121234216,0.242468432
0.3946216,0,0,0
0.76766396,0,0,0
0.47978997,0,0,0
0.96677303,0,0,0
0.38383198,0,0,0
1.4441652,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.11315194,0.11315194,0.22630388
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.3928943,1.8499659,1.8499659,3.6999318
0.21561788,12.430308,12.430308,24.860616
30.206446,20.494642,20.494642,40.989284
0,2.4697685,2.4697685,4.939537
0,0.11552468,0.11552468,0.23104936
16.230516,6.778993,6.778993,13.557986
0.13002068,2.4409182,2.4409182,4.8818364
2.7827818,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.5353279,0,0,0
5.6644993,7.4539638,7.4539638,14.9079276
0,0,0,0
4.263987,0.7980696,0.7980696,1.5961392
6.731446,0.1521825,0.1521825,0.304365
1.6312859,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16.320053,0,0,0
13.997054,30.211864,30.211864,60.423728
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.7978997,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.3434541,53.337124,53.337124,106.674248
70.53958,23.2755,23.2755,46.551
5.61085,1.6155072,1.6155072,3.2310144
2.5619833,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.21510896,0.21510896,0.43021792
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,2.4561086,2.4561086,4.9122172
0.30459455,1.7883554,1.7883554,3.5767108
0.27081653,0.81602055,0.81602055,1.6320411
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.121794105,0.121794105,0.24358821
0,0,0,0
0,0.64532685,0.64532685,1.2906537
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.51129043,51.379623,51.379623,102.759246
49.643982,78.02078,78.02078,156.04156
84.6869,88.377914,88.377914,176.755828
10.547381,29.24758,29.24758,58.49516
0,0.92524964,0.92524964,1.85049928
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,3.9297738,3.9297738,7.8595476
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.18760727,2.2956662,2.2956662,4.5913324
0,4.9946194,4.9946194,9.9892388
0.3251816,2.8214908,2.8214908,5.6429816
25.698496,14.376171,14.376171,28.752342
5.2083926,16.064747,16.064747,32.129494
52.355694,65.65822,65.65822,131.31644
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.12002077,1.1472478,1.1472478,2.2944956
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.2902324,0,0,0
1.832186,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.8398883,0,0,0
0,5.055623,5.055623,10.111246
0.13618892,1.1959654,1.1959654,2.3919308
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,2.4561086,2.4561086,4.9122172
22.877213,9.624491,9.624491,19.248982
9.8990755,12.297864,12.297864,24.595728
10.7220545,4.8519783,4.8519783,9.7039566
0,16.023092,16.023092,32.046184
0.14252466,1.675518,1.675518,3.351036
3.7152467,0,0,0
3.807964,6.045334,6.045334,12.090668
12.42105,28.79386,28.79386,57.58772
6.476702,7.532362,7.532362,15.064724
4.608571,1.7412759,1.7412759,3.4825518
1.8396873,2.6018317,2.6018317,5.2036634
5.860292,4.18505,4.18505,8.3701
2.0408218,3.1150303,3.1150303,6.2300606
1.2228247,2.2429483,2.2429483,4.4858966
1.9613016,2.9655101,2.9655101,5.9310202
0.95686233,1.3290408,1.3290408,2.6580816
1.2088367,1.8872217,1.8872217,3.7744434
0.41839918,5.6770973,5.6770973,11.3541946
2.449995,4.869745,4.869745,9.73949
2.2381058,4.685342,4.685342,9.370684
15.662141,19.795832,19.795832,39.591664
12.344011,21.596275,21.596275,43.19255
0.30455515,8.693666,8.693666,17.387332
1.0843352,0.7231023,0.7231023,1.4462046
0.31963256,1.4707799,1.4707799,2.9415598
0,0.5736239,0.5736239,1.1472478
0,0,0,0
0,0.5736239,0.5736239,1.1472478
0,1.3347347,1.3347347,2.6694694
0.3118598,2.8858995,2.8858995,5.771799
0,0.26520008,0.26520008,0.53040016
6.491078,0.39984897,0.39984897,0.79969794
0.144273,1.2516404,1.2516404,2.5032808
0,0.14340597,0.14340597,0.28681194
1.9557408,1.5931392,1.5931392,3.1862784
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.993115,0,0,0
0,0,0,0
0,0,0,0
6.412651,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.33941898,2.053836,2.053836,4.107672
2.7482789,0,0,0
0,0.9255601,0.9255601,1.8511202
0,0,0,0
0,0,0,0
3.7559812,0,0,0
3.1732748,5.3489823,5.3489823,10.6979646
1.1202219,2.5561996,2.5561996,5.1123992
2.9711363,2.0396569,2.0396569,4.0793138
0.20582029,1.1674998,1.1674998,2.3349996
0,0,0,0
2.8988645,10.729756,10.729756,21.459512
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
